developer,sentiment-analysis
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,0.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,1.0
Re-Logic,1.0
Re-Logic,0.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,0.0
Re-Logic,0.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,0.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,0.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,0.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,0.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,1.0
Re-Logic,0.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,0.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,0.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,0.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,0.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,0.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,0.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,0.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,0.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,0.0
Re-Logic,2.0
Re-Logic,0.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,0.0
Re-Logic,0.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,0.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,0.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,0.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,0.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,0.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,1.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Re-Logic,2.0
Secret Base,1.0
Q-Games Ltd.,1.0
Rebellion,2.0
Rebellion,2.0
Rebellion,2.0
Rebellion,2.0
Rebellion,2.0
Rebellion,2.0
Rebellion,2.0
Rebellion,2.0
Rebellion,2.0
Rebellion,2.0
Rebellion,2.0
Rebellion,0.0
Rebellion,2.0
Rebellion,2.0
Rebellion,0.0
Rebellion,2.0
Rebellion,1.0
Rebellion,2.0
Rebellion,2.0
Rebellion,2.0
Rebellion,2.0
Rebellion,2.0
Rebellion,1.0
Rebellion,2.0
Rebellion,2.0
Rebellion,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,1.0
Supergiant Games,2.0
Supergiant Games,1.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,1.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,1.0
Supergiant Games,1.0
Supergiant Games,2.0
Supergiant Games,1.0
Supergiant Games,0.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,0.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,1.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,0.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,2.0
Supergiant Games,0.0
Supergiant Games,2.0
MinMax Games Ltd.,2.0
MinMax Games Ltd.,2.0
MinMax Games Ltd.,2.0
MinMax Games Ltd.,1.0
MinMax Games Ltd.,2.0
MinMax Games Ltd.,2.0
Zeboyd Games,2.0
Zeboyd Games,2.0
Zeboyd Games,1.0
Zeboyd Games,2.0
Zeboyd Games,0.0
Zeboyd Games,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,0.0
Bohemia Interactive,1.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,0.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,0.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,0.0
Bohemia Interactive,2.0
Bohemia Interactive,1.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,0.0
Bohemia Interactive,1.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,0.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,1.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,1.0
Bohemia Interactive,0.0
Bohemia Interactive,0.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,0.0
Bohemia Interactive,1.0
Bohemia Interactive,1.0
Bohemia Interactive,0.0
Bohemia Interactive,2.0
Bohemia Interactive,0.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,1.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,0.0
Bohemia Interactive,2.0
Bohemia Interactive,1.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,0.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,1.0
Bohemia Interactive,1.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,0.0
Bohemia Interactive,0.0
Bohemia Interactive,0.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,0.0
Bohemia Interactive,2.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,0.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,1.0
Bohemia Interactive,1.0
Bohemia Interactive,0.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,0.0
Bohemia Interactive,0.0
Bohemia Interactive,0.0
Bohemia Interactive,2.0
Bohemia Interactive,1.0
Bohemia Interactive,0.0
Bohemia Interactive,0.0
Bohemia Interactive,0.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,1.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,0.0
Bohemia Interactive,0.0
Bohemia Interactive,2.0
Bohemia Interactive,0.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,0.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,0.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,0.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,0.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,0.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,0.0
Bohemia Interactive,2.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,1.0
Bohemia Interactive,0.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,0.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,0.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,0.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,1.0
Bohemia Interactive,1.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,0.0
Bohemia Interactive,0.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,0.0
Bohemia Interactive,2.0
Bohemia Interactive,1.0
Bohemia Interactive,1.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,0.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,0.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,0.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,1.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,1.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,0.0
Bohemia Interactive,1.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,1.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Bohemia Interactive,2.0
Days of Wonder,2.0
Strange Loop Games,2.0
The Indie Stone,2.0
The Indie Stone,2.0
The Indie Stone,2.0
The Indie Stone,2.0
The Indie Stone,2.0
The Indie Stone,0.0
The Indie Stone,2.0
The Indie Stone,2.0
The Indie Stone,2.0
The Indie Stone,2.0
The Indie Stone,2.0
The Indie Stone,2.0
The Indie Stone,0.0
The Indie Stone,2.0
The Indie Stone,2.0
The Indie Stone,2.0
The Indie Stone,2.0
The Indie Stone,0.0
The Indie Stone,1.0
The Indie Stone,2.0
The Indie Stone,1.0
The Indie Stone,2.0
The Indie Stone,2.0
The Indie Stone,2.0
The Indie Stone,0.0
The Indie Stone,2.0
The Indie Stone,2.0
The Indie Stone,2.0
The Indie Stone,0.0
The Indie Stone,2.0
The Indie Stone,2.0
The Indie Stone,0.0
The Indie Stone,2.0
The Indie Stone,0.0
The Indie Stone,0.0
The Indie Stone,2.0
The Indie Stone,2.0
The Indie Stone,2.0
The Indie Stone,0.0
The Indie Stone,2.0
The Indie Stone,2.0
The Indie Stone,0.0
The Indie Stone,2.0
The Indie Stone,0.0
The Indie Stone,2.0
The Indie Stone,2.0
Remedy Entertainment,2.0
Remedy Entertainment,0.0
Remedy Entertainment,1.0
Remedy Entertainment,2.0
Remedy Entertainment,2.0
Remedy Entertainment,2.0
Remedy Entertainment,2.0
Remedy Entertainment,1.0
Remedy Entertainment,2.0
Remedy Entertainment,2.0
Remedy Entertainment,2.0
Remedy Entertainment,2.0
Remedy Entertainment,2.0
Remedy Entertainment,0.0
Remedy Entertainment,2.0
Remedy Entertainment,1.0
Remedy Entertainment,2.0
Remedy Entertainment,2.0
Remedy Entertainment,2.0
Remedy Entertainment,2.0
Remedy Entertainment,2.0
Remedy Entertainment,2.0
Remedy Entertainment,0.0
Remedy Entertainment,2.0
Remedy Entertainment,0.0
Crytek Studios,2.0
Crytek Studios,1.0
Crytek Studios,1.0
Crytek Studios,1.0
Crytek Studios,2.0
Crytek Studios,1.0
Crytek Studios,2.0
Crytek Studios,2.0
Crytek Studios,2.0
Crytek Studios,2.0
Crytek Studios,2.0
Crytek Studios,0.0
Crytek Studios,2.0
Crytek Studios,2.0
Cryptic Studios,2.0
Cryptic Studios,1.0
Cryptic Studios,2.0
Cryptic Studios,1.0
Cryptic Studios,0.0
Cryptic Studios,2.0
Cryptic Studios,2.0
Cryptic Studios,2.0
Cryptic Studios,2.0
Cryptic Studios,2.0
Cryptic Studios,2.0
Cryptic Studios,2.0
Cryptic Studios,2.0
Cryptic Studios,1.0
Cryptic Studios,2.0
Cryptic Studios,2.0
Cryptic Studios,1.0
Cryptic Studios,2.0
Cryptic Studios,2.0
Cryptic Studios,2.0
Cryptic Studios,1.0
Cryptic Studios,2.0
Cryptic Studios,2.0
Cryptic Studios,2.0
Cryptic Studios,1.0
Cryptic Studios,0.0
Cryptic Studios,2.0
Cryptic Studios,2.0
Cryptic Studios,2.0
Cryptic Studios,0.0
Cryptic Studios,2.0
Cryptic Studios,2.0
Cryptic Studios,0.0
Cryptic Studios,2.0
Cryptic Studios,2.0
Cryptic Studios,2.0
Cryptic Studios,2.0
Cryptic Studios,2.0
Cryptic Studios,2.0
Cryptic Studios,1.0
Cryptic Studios,2.0
Cryptic Studios,2.0
Cryptic Studios,2.0
Cryptic Studios,2.0
Cryptic Studios,2.0
Cryptic Studios,2.0
Cryptic Studios,2.0
Cryptic Studios,2.0
Cryptic Studios,2.0
Cryptic Studios,1.0
Cryptic Studios,0.0
Cryptic Studios,2.0
Cryptic Studios,2.0
Cryptic Studios,2.0
Cryptic Studios,1.0
Digital Arrow,2.0
"Team Bondi,Rockstar Leeds",2.0
"Team Bondi,Rockstar Leeds",0.0
"Team Bondi,Rockstar Leeds",2.0
"Team Bondi,Rockstar Leeds",1.0
"Team Bondi,Rockstar Leeds",0.0
"Team Bondi,Rockstar Leeds",2.0
"Team Bondi,Rockstar Leeds",2.0
"Team Bondi,Rockstar Leeds",2.0
"Team Bondi,Rockstar Leeds",2.0
"Team Bondi,Rockstar Leeds",2.0
"Team Bondi,Rockstar Leeds",0.0
"Team Bondi,Rockstar Leeds",2.0
"Team Bondi,Rockstar Leeds",2.0
"Team Bondi,Rockstar Leeds",2.0
"Team Bondi,Rockstar Leeds",2.0
"Team Bondi,Rockstar Leeds",0.0
Owlchemy Labs,0.0
Frogwares,2.0
Frogwares,2.0
NGD Studios,0.0
Mommy's Best Games,0.0
Mommy's Best Games,2.0
Zombie Studios,0.0
Zombie Studios,1.0
"CINEMAX, s.r.o.",0.0
"CINEMAX, s.r.o.",0.0
"CINEMAX, s.r.o.",0.0
"CINEMAX, s.r.o.",1.0
Meridian4,2.0
Meridian4,2.0
Meridian4,0.0
Lesta Studio,0.0
Frogames,1.0
Frogames,2.0
Frogames,2.0
Frogames,2.0
Frogames,2.0
Frogames,2.0
Pocketwatch Games,2.0
Pocketwatch Games,1.0
Pocketwatch Games,1.0
Pocketwatch Games,2.0
Pocketwatch Games,1.0
Pocketwatch Games,2.0
Pocketwatch Games,0.0
Pocketwatch Games,2.0
Pocketwatch Games,2.0
Pocketwatch Games,2.0
Pocketwatch Games,2.0
Pocketwatch Games,2.0
Pocketwatch Games,2.0
Pocketwatch Games,2.0
Pocketwatch Games,2.0
Pocketwatch Games,0.0
Pocketwatch Games,1.0
Pocketwatch Games,0.0
Pocketwatch Games,2.0
Pocketwatch Games,2.0
Pocketwatch Games,1.0
Pocketwatch Games,2.0
Pocketwatch Games,2.0
Pocketwatch Games,0.0
Pocketwatch Games,2.0
Pocketwatch Games,2.0
Pocketwatch Games,1.0
Pocketwatch Games,2.0
Pocketwatch Games,2.0
Pocketwatch Games,2.0
Pocketwatch Games,2.0
Pocketwatch Games,0.0
Pocketwatch Games,2.0
Pocketwatch Games,2.0
Pocketwatch Games,2.0
Pocketwatch Games,2.0
Pocketwatch Games,2.0
Pocketwatch Games,0.0
Pocketwatch Games,1.0
Pocketwatch Games,1.0
Pocketwatch Games,2.0
Pocketwatch Games,2.0
Pocketwatch Games,1.0
Pocketwatch Games,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,1.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,1.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,0.0
Edmund McMillen and Florian Himsl,0.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,1.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,0.0
Edmund McMillen and Florian Himsl,0.0
Edmund McMillen and Florian Himsl,0.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,0.0
Edmund McMillen and Florian Himsl,1.0
Edmund McMillen and Florian Himsl,1.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,0.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,0.0
Edmund McMillen and Florian Himsl,1.0
Edmund McMillen and Florian Himsl,1.0
Edmund McMillen and Florian Himsl,1.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,0.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,0.0
Edmund McMillen and Florian Himsl,0.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,1.0
Edmund McMillen and Florian Himsl,0.0
Edmund McMillen and Florian Himsl,1.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,1.0
Edmund McMillen and Florian Himsl,1.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,1.0
Edmund McMillen and Florian Himsl,1.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,1.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,0.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,1.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,1.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,0.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,2.0
Edmund McMillen and Florian Himsl,1.0
Edmund McMillen and Florian Himsl,0.0
